POOLID,SIZE,OFFSET,LENGTH
60,0.095496508,0,0.125857853
60,0.095496508,0,0.125871
60,0.095496508,0,0.125875382
60,0.095496508,0,0.125884147
60,0.095496508,0,0.125919206
60,0.095496508,0,0.125923589
60,0.095496508,0,0.125971795
60,0.095496508,0,0.126046296
60,0.095496508,0,0.126050678
60,0.095496508,0,0.126050678
60,0.095496508,0,0.126085737
60,0.095496508,0,0.126195297
60,0.106803291,0,0.039191712
60,0.106866739,0,0.039594892
60,0.106890998,0,0.040300457
60,0.106904061,0,0.03906024
60,0.106915258,0,0.039783335
60,0.10691899,0,0.038797297
60,0.106930187,0,0.039542303
60,0.106932053,0,0.038091732
60,0.106932053,0,0.038437941
60,0.106933919,0,0.038604472
60,0.10694325,0,0.038508059
60,0.10694325,0,0.039678157
60,0.106948848,0,0.038867415
60,0.106950714,0,0.039717599
60,0.106956312,0,0.038275793
60,0.106958179,0,0.039099682
60,0.106958179,0,0.039520391
60,0.106960045,0,0.038959445
60,0.106960045,0,0.039643098
60,0.106963777,0,0.038981357
60,0.106967509,0,0.038749091
60,0.106967509,0,0.039590509
60,0.106967509,0,0.039621186
60,0.106969375,0,0.038845503
60,0.106969375,0,0.03946342
60,0.106971241,0,0.039445891
60,0.106971241,0,0.039520391
60,0.106974974,0,0.038157468
60,0.106974974,0,0.039494097
60,0.10697684,0,0.039437126
60,0.106982438,0,0.039577362
60,0.106991769,0,0.039340713
60,0.106991769,0,0.040063808
60,0.106993635,0,0.039266213
60,0.106993635,0,0.039393302
60,0.106993635,0,0.039853453
60,0.106999233,0,0.038884945
60,0.106999233,0,0.039783335
60,0.107001099,0,0.038998887
60,0.107001099,0,0.039559833
60,0.107002965,0,0.039796482
60,0.107002965,0,0.039910424
60,0.107008564,0,0.038959445
60,0.10701043,0,0.03819691
60,0.107012296,0,0.039542303
60,0.107012296,0,0.039700069
60,0.107016028,0,0.039984925
60,0.10701976,0,0.039226771
60,0.10701976,0,0.039568598
60,0.10701976,0,0.03966501
60,0.107023493,0,0.039314419
60,0.107023493,0,0.039445891
60,0.107030957,0,0.038915621
60,0.107030957,0,0.03927936
60,0.107030957,0,0.039393302
60,0.107030957,0,0.039546686
60,0.107030957,0,0.039691304
60,0.107030957,0,0.040164603
60,0.107032823,0,0.038240733
60,0.107032823,0,0.040366192
60,0.107034689,0,0.03955545
60,0.107038421,0,0.039564215
60,0.107040288,0,0.038538736
60,0.107040288,0,0.039638716
60,0.10704402,0,0.03968254
60,0.107045886,0,0.037539551
60,0.107045886,0,0.037828789
60,0.107045886,0,0.038025996
60,0.107045886,0,0.038091732
60,0.107045886,0,0.038096115
60,0.107045886,0,0.038104879
60,0.107045886,0,0.038231969
60,0.107045886,0,0.038389735
60,0.107045886,0,0.038451088
60,0.107045886,0,0.038477382
60,0.107045886,0,0.038508059
60,0.107045886,0,0.038508059
60,0.107045886,0,0.038521206
60,0.107045886,0,0.038521206
60,0.107045886,0,0.038547501
60,0.107045886,0,0.038569413
60,0.107045886,0,0.038626384
60,0.107045886,0,0.03865706
60,0.107045886,0,0.038757855
60,0.107045886,0,0.038757855
60,0.107045886,0,0.03878415
60,0.107045886,0,0.038884945
60,0.107045886,0,0.038884945
60,0.107045886,0,0.038898092
60,0.107045886,0,0.038924386
60,0.107045886,0,0.038928769
60,0.107045886,0,0.03896821
60,0.107045886,0,0.03896821
60,0.107045886,0,0.039016416
60,0.107045886,0,0.039020799
60,0.107045886,0,0.039047093
60,0.107045886,0,0.039064623
60,0.107045886,0,0.039090917
60,0.107045886,0,0.039130359
60,0.107045886,0,0.039161035
60,0.107045886,0,0.039161035
60,0.107045886,0,0.039204859
60,0.107045886,0,0.039213624
60,0.107045886,0,0.039226771
60,0.107045886,0,0.039257448
60,0.107045886,0,0.039292507
60,0.107045886,0,0.039367008
60,0.107045886,0,0.039402067
60,0.107045886,0,0.039402067
60,0.107045886,0,0.039454655
60,0.107045886,0,0.039511626
60,0.107045886,0,0.039537921
60,0.107045886,0,0.039581745
60,0.107045886,0,0.039581745
60,0.107045886,0,0.039608039
60,0.107045886,0,0.039638716
60,0.107045886,0,0.039638716
60,0.107045886,0,0.039643098
60,0.107045886,0,0.039748276
60,0.107045886,0,0.039748276
60,0.107045886,0,0.039752658
60,0.107045886,0,0.039796482
60,0.107045886,0,0.03984907
60,0.107045886,0,0.039967395
60,0.107045886,0,0.039967395
60,0.107045886,0,0.040037513
60,0.107045886,0,0.040107631
60,0.107045886,0,0.040190897
60,0.107045886,0,0.040261015
60,0.107045886,0,0.040309221
60,0.107045886,0,0.040396869
60,0.107045886,0,0.040554635
60,0.1112745,0,0.143124469
60,0.1112745,0,0.143172675
60,0.1112745,0,0.143312911
60,0.1112745,0,0.143317294
60,0.1112745,0,0.143387412
60,0.1112745,0,0.143409324
60,0.1112745,0,0.143422471
60,0.1112745,0,0.143440001
60,0.1112745,0,0.143453148
60,0.1112745,0,0.14345753
60,0.1112745,0,0.143470677
60,0.1112745,0,0.143496972
60,0.1112745,0,0.143505737
60,0.1112745,0,0.143518884
60,0.1112745,0,0.14358462
60,0.1112745,0,0.14358462
60,0.1112745,0,0.143597767
60,0.1112745,0,0.143645973
60,0.1112745,0,0.143650355
60,0.1112745,0,0.143654738
60,0.1112745,0,0.14365912
60,0.1112745,0,0.143681032
60,0.1112745,0,0.143681032
60,0.1112745,0,0.143698562
60,0.1112745,0,0.143711709
60,0.1112745,0,0.143733621
60,0.1112745,0,0.143733621
60,0.1112745,0,0.143738003
60,0.1112745,0,0.143755533
60,0.1112745,0,0.143755533
60,0.1112745,0,0.14376868
60,0.1112745,0,0.143777445
60,0.1112745,0,0.143799357
60,0.1112745,0,0.143803739
60,0.1112745,0,0.143808121
60,0.1112745,0,0.143808121
60,0.1112745,0,0.143808121
60,0.1112745,0,0.143816886
60,0.1112745,0,0.143821269
60,0.1112745,0,0.143834416
60,0.1112745,0,0.143838798
60,0.1112745,0,0.143851945
60,0.1112745,0,0.143856328
60,0.1112745,0,0.14386071
60,0.1112745,0,0.143865093
60,0.1112745,0,0.143873857
60,0.1112745,0,0.14387824
60,0.1112745,0,0.14387824
60,0.1112745,0,0.143882622
60,0.1112745,0,0.143882622
60,0.1112745,0,0.143891387
60,0.1112745,0,0.143900152
60,0.1112745,0,0.143904534
60,0.1112745,0,0.143935211
60,0.1112745,0,0.143943976
60,0.1112745,0,0.143948358
60,0.1112745,0,0.143948358
60,0.1112745,0,0.14395274
60,0.1112745,0,0.143957123
60,0.1112745,0,0.143965887
60,0.1112745,0,0.143974652
60,0.1112745,0,0.143979035
60,0.1112745,0,0.143992182
60,0.1112745,0,0.144000947
60,0.1112745,0,0.144014094
60,0.1112745,0,0.144014094
60,0.1112745,0,0.144014094
60,0.1112745,0,0.144018476
60,0.1112745,0,0.144022859
60,0.1112745,0,0.144027241
60,0.1112745,0,0.144036006
60,0.1112745,0,0.144053535
60,0.1112745,0,0.144084212
60,0.1112745,0,0.144101742
60,0.1112745,0,0.144106124
60,0.1112745,0,0.144119271
60,0.1112745,0,0.144136801
60,0.1112745,0,0.144145565
60,0.1112745,0,0.144158713
60,0.1112745,0,0.144167477
60,0.1112745,0,0.144180625
60,0.1112745,0,0.144228831
60,0.1112745,0,0.144277037
60,0.1112745,0,0.144369067
60,0.1112745,0,0.144483009
27,0.158619673,0.993514629,0.083204053
27,0.180817097,0.73682659,0.250396606
27,0.193562654,0.814577345,0.054236456
27,0.227871156,0.745449186,0.273816097
60,0.260953621,0,0.317889792
60,0.260953621,0,0.318862682
60,0.260953621,0,0.319200126
60,0.260953621,0,0.319235185
60,0.260953621,0,0.319305304
60,0.260953621,0,0.319515658
60,0.260953621,0,0.319563865
60,0.260953621,0,0.320102899
60,0.260953621,0,0.3209487
27,0.276418107,0.995946643,0.148961812
27,0.294720951,0.732625838,0.36299773
27,0.325295359,0.997641683,0.155522249
27,0.355869768,0.72208711,0.414946579
27,0.380720805,0.99830496,0.192575355
27,0.389631499,0.718254846,0.43955808
27,0.40821426,0.723855848,0.45793344
27,0.413200516,0.80963962,0.230259525
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414803508,0,0.999780881
24,0.414812838,0,0.999802792
24,0.41481657,0,0.999811557
24,0.414853893,0,0.999899205
24,0.414889349,0,0.99998247
24,0.414896813,0,1
27,0.420340267,0.720097281,0.469524861
27,0.422719562,0.743311961,0.502309519
27,0.46151047,0.798732405,0.078348365
27,0.557619063,0.99660992,0.239120717
27,0.577565953,0.734173484,0.630078094
27,0.59857093,0.746628344,0.623517657
27,0.662776441,0.509764905,0.18600177
27,0.694795222,0.806839119,0.108797209
27,0.786313175,0.803817525,0.353220618
27,0.951943837,0.807355,0.448366683
27,1,0.806249539,0.142234844
